Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote, 2021,2021_lower, 2021_upper, 2021_Footnote, 2022,2022_lower, 2022_upper, 2022_Footnote, 2023,2023_lower, 2023_upper, 2023_Footnote
Timor-Leste,<200 ,<100 , <500,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1000,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1100,,<1000 ,<1000 , 1200,,<1000 ,<1000 , 1200,,1000 ,<1000 , 1300,,1100 ,<1000 , 1300,,1100 ,<1000 , 1300,,1100 ,1000 , 1400,,1200 ,1100 , 1400,,1300 ,1100 , 1400,,1300 ,1200 , 1500,,1400 ,1200 , 1500,,1400 ,1300 , 1600,,1500 ,1400 , 1700,,1500 ,1400 , 1800,,1600 ,1500 , 1800,,1700 ,1500 , 1900,,1700 ,1600 , 2000,
Togo,18 000 ,12 000 , 25 000,,24 000 ,17 000 , 33 000,,32 000 ,24 000 , 43 000,,39 000 ,29 000 , 51 000,,51 000 ,38 000 , 66 000,,64 000 ,49 000 , 82 000,,77 000 ,61 000 , 99 000,,88 000 ,71 000 , 110 000,,99 000 ,79 000 , 130 000,,110 000 ,86 000 , 140 000,,110 000 ,91 000 , 140 000,,120 000 ,94 000 , 140 000,,120 000 ,96 000 , 150 000,,120 000 ,96 000 , 150 000,,120 000 ,97 000 , 150 000,,120 000 ,97 000 , 150 000,,120 000 ,98 000 , 150 000,,120 000 ,98 000 , 150 000,,120 000 ,98 000 , 140 000,,120 000 ,97 000 , 140 000,,120 000 ,96 000 , 140 000,,110 000 ,96 000 , 140 000,,110 000 ,96 000 , 140 000,,110 000 ,96 000 , 140 000,,110 000 ,96 000 , 130 000,,110 000 ,96 000 , 130 000,,110 000 ,96 000 , 130 000,,110 000 ,95 000 , 130 000,,110 000 ,95 000 , 130 000,,110 000 ,93 000 , 130 000,,110 000 ,92 000 , 130 000,,110 000 ,90 000 , 130 000,,110 000 ,89 000 , 130 000,,100 000 ,88 000 , 130 000,
Trinidad and Tobago,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Tunisia,<200 ,<100 , <500,,<500 ,<200 , <1000,,<500 ,<200 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , 1300,,<1000 ,<500 , 1600,,1000 ,<1000 , 1900,,1200 ,<1000 , 2200,,1400 ,<1000 , 2500,,1600 ,<1000 , 2800,,1700 ,<1000 , 3100,,1900 ,1100 , 3300,,2100 ,1200 , 3600,,2300 ,1400 , 3900,,2600 ,1500 , 4300,,2900 ,1700 , 4700,,3200 ,2000 , 5000,,3400 ,2200 , 5400,,3800 ,2400 , 5700,,4100 ,2600 , 6100,,4400 ,2900 , 6400,,4700 ,3200 , 6800,,5000 ,3500 , 7200,,5300 ,3700 , 7700,,5500 ,3800 , 7900,,5700 ,3900 , 8300,,5900 ,4200 , 8600,,6100 ,4300 , 8800,,6400 ,4500 , 9200,,6600 ,4700 , 9600,,6900 ,4900 , 10 000,,7200 ,5100 , 11 000,,7600 ,5400 , 11 000,,8000 ,5700 , 12 000,
Turkmenistan,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Türkiye,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Uganda,910 000 ,810 000 , 1 000 000,,950 000 ,850 000 , 1 100 000,,970 000 ,890 000 , 1 100 000,,990 000 ,910 000 , 1 100 000,,1 000 000 ,930 000 , 1 100 000,,1 000 000 ,940 000 , 1 100 000,,1 000 000 ,950 000 , 1 100 000,,1 000 000 ,950 000 , 1 100 000,,1 000 000 ,950 000 , 1 100 000,,1 000 000 ,950 000 , 1 100 000,,1 000 000 ,950 000 , 1 100 000,,1 000 000 ,950 000 , 1 100 000,,1 000 000 ,960 000 , 1 100 000,,1 000 000 ,960 000 , 1 100 000,,1 000 000 ,970 000 , 1 100 000,,1 000 000 ,980 000 , 1 100 000,,1 100 000 ,1 000 000 , 1 100 000,,1 100 000 ,1 000 000 , 1 100 000,,1 100 000 ,1 000 000 , 1 200 000,,1 100 000 ,1 100 000 , 1 200 000,,1 200 000 ,1 100 000 , 1 200 000,,1 200 000 ,1 100 000 , 1 300 000,,1 200 000 ,1 200 000 , 1 300 000,,1 300 000 ,1 200 000 , 1 300 000,,1 300 000 ,1 200 000 , 1 400 000,,1 300 000 ,1 300 000 , 1 400 000,,1 400 000 ,1 300 000 , 1 500 000,,1 400 000 ,1 300 000 , 1 500 000,,1 400 000 ,1 400 000 , 1 500 000,,1 500 000 ,1 400 000 , 1 600 000,,1 500 000 ,1 400 000 , 1 600 000,,1 500 000 ,1 400 000 , 1 600 000,,1 500 000 ,1 400 000 , 1 600 000,,1 500 000 ,1 400 000 , 1 600 000,
Ukraine,5500 ,2000 , 8800,,8500 ,3800 , 14 000,,14 000 ,7000 , 22 000,,22 000 ,14 000 , 38 000,,37 000 ,23 000 , 62 000,,60 000 ,41 000 , 98 000,,91 000 ,63 000 , 140 000,,120 000 ,93 000 , 170 000,,160 000 ,130 000 , 200 000,,190 000 ,150 000 , 230 000,,210 000 ,180 000 , 260 000,,230 000 ,190 000 , 270 000,,240 000 ,210 000 , 280 000,,250 000 ,210 000 , 280 000,,250 000 ,220 000 , 290 000,,250 000 ,220 000 , 290 000,,250 000 ,220 000 , 290 000,,250 000 ,220 000 , 280 000,,250 000 ,220 000 , 280 000,,250 000 ,220 000 , 280 000,,250 000 ,220 000 , 280 000,,250 000 ,210 000 , 280 000,,240 000 ,210 000 , 270 000,,240 000 ,210 000 , 270 000,,240 000 ,210 000 , 270 000,,240 000 ,210 000 , 270 000,,240 000 ,210 000 , 270 000,,240 000 ,210 000 , 270 000,,240 000 ,210 000 , 270 000,,240 000 ,210 000 , 280 000,,240 000 ,210 000 , 280 000,,240 000 ,210 000 , 280 000,,... ,... , ...,,... ,... , ...,
United Arab Emirates,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<200 , <500,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1100,,1000 ,<1000 , 1200,,1100 ,<1000 , 1300,,1200 ,<1000 , 1500,,1300 ,1000 , 1700,,1400 ,1100 , 1900,,1600 ,1100 , 2200,,1700 ,1200 , 2400,
United Kingdom,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
United Republic of Tanzania,640 000 ,560 000 , 750 000,,750 000 ,650 000 , 860 000,,850 000 ,740 000 , 960 000,,950 000 ,840 000 , 1 100 000,,1 000 000 ,930 000 , 1 200 000,,1 100 000 ,990 000 , 1 200 000,,1 100 000 ,1 000 000 , 1 200 000,,1 200 000 ,1 100 000 , 1 300 000,,1 200 000 ,1 100 000 , 1 300 000,,1 200 000 ,1 100 000 , 1 300 000,,1 200 000 ,1 100 000 , 1 300 000,,1 200 000 ,1 100 000 , 1 300 000,,1 200 000 ,1 100 000 , 1 300 000,,1 200 000 ,1 100 000 , 1 300 000,,1 200 000 ,1 100 000 , 1 300 000,,1 100 000 ,1 100 000 , 1 300 000,,1 100 000 ,1 100 000 , 1 200 000,,1 100 000 ,1 100 000 , 1 300 000,,1 200 000 ,1 100 000 , 1 300 000,,1 200 000 ,1 100 000 , 1 300 000,,1 200 000 ,1 100 000 , 1 300 000,,1 200 000 ,1 200 000 , 1 300 000,,1 300 000 ,1 200 000 , 1 400 000,,1 300 000 ,1 200 000 , 1 400 000,,1 400 000 ,1 300 000 , 1 500 000,,1 400 000 ,1 300 000 , 1 500 000,,1 500 000 ,1 400 000 , 1 600 000,,1 500 000 ,1 500 000 , 1 700 000,,1 600 000 ,1 500 000 , 1 700 000,,1 600 000 ,1 500 000 , 1 800 000,,1 600 000 ,1 600 000 , 1 800 000,,1 700 000 ,1 600 000 , 1 800 000,,1 700 000 ,1 600 000 , 1 800 000,,1 700 000 ,1 600 000 , 1 900 000,
United States,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Uruguay,1400 ,<1000 , 3200,,1700 ,<1000 , 3700,,2000 ,1100 , 4000,,2300 ,1300 , 4000,,2600 ,1400 , 4200,,2900 ,1600 , 4300,,3300 ,1900 , 4700,,3600 ,2200 , 5300,,4000 ,2500 , 5700,,4400 ,2900 , 6200,,4800 ,3200 , 6800,,5100 ,3600 , 7200,,5500 ,4000 , 7500,,5900 ,4300 , 7900,,6300 ,4800 , 8500,,6700 ,5200 , 8900,,7200 ,5700 , 9400,,7600 ,6100 , 10 000,,8100 ,6500 , 11 000,,8500 ,6800 , 11 000,,9000 ,7200 , 12 000,,9500 ,7600 , 12 000,,9900 ,8000 , 13 000,,10 000 ,8300 , 14 000,,11 000 ,8800 , 14 000,,12 000 ,9200 , 15 000,,12 000 ,9600 , 16 000,,13 000 ,10 000 , 17 000,,13 000 ,10 000 , 18 000,,14 000 ,11 000 , 19 000,,14 000 ,11 000 , 20 000,,15 000 ,12 000 , 20 000,,15 000 ,12 000 , 21 000,,16 000 ,12 000 , 22 000,
Uzbekistan,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,6600 ,3600 , 9000,,9800 ,7000 , 12 000,,13 000 ,10 000 , 15 000,,17 000 ,13 000 , 19 000,,20 000 ,17 000 , 22 000,,23 000 ,20 000 , 25 000,,27 000 ,24 000 , 28 000,,30 000 ,27 000 , 32 000,,33 000 ,30 000 , 34 000,,36 000 ,33 000 , 37 000,,39 000 ,37 000 , 40 000,,42 000 ,40 000 , 43 000,,45 000 ,43 000 , 47 000,,48 000 ,46 000 , 50 000,,51 000 ,49 000 , 53 000,,54 000 ,51 000 , 56 000,,56 000 ,54 000 , 59 000,,59 000 ,56 000 , 62 000,,62 000 ,59 000 , 65 000,
Venezuela (Bolivarian Republic of),7400 ,4500 , 9800,,9200 ,5900 , 12 000,,11 000 ,7500 , 14 000,,14 000 ,9700 , 17 000,,16 000 ,12 000 , 20 000,,20 000 ,15 000 , 23 000,,23 000 ,19 000 , 27 000,,27 000 ,23 000 , 32 000,,32 000 ,27 000 , 36 000,,37 000 ,32 000 , 42 000,,43 000 ,38 000 , 49 000,,50 000 ,44 000 , 57 000,,58 000 ,52 000 , 66 000,,67 000 ,61 000 , 75 000,,77 000 ,70 000 , 85 000,,87 000 ,79 000 , 95 000,,96 000 ,87 000 , 100 000,,100 000 ,95 000 , 110 000,,110 000 ,98 000 , 120 000,,110 000 ,99 000 , 120 000,,110 000 ,100 000 , 120 000,,110 000 ,99 000 , 120 000,,110 000 ,100 000 , 120 000,,110 000 ,98 000 , 120 000,,110 000 ,97 000 , 110 000,,110 000 ,95 000 , 110 000,,100 000 ,93 000 , 110 000,,100 000 ,90 000 , 110 000,,93 000 ,83 000 , 100 000,,89 000 ,79 000 , 97 000,,89 000 ,79 000 , 97 000,,90 000 ,79 000 , 98 000,,95 000 ,85 000 , 100 000,,100 000 ,91 000 , 110 000,
Viet Nam,1700 ,1400 , 2000,,3900 ,3200 , 4500,,8300 ,6900 , 9600,,16 000 ,14 000 , 19 000,,28 000 ,23 000 , 32 000,,43 000 ,36 000 , 49 000,,58 000 ,49 000 , 66 000,,74 000 ,63 000 , 84 000,,89 000 ,77 000 , 100 000,,100 000 ,91 000 , 120 000,,120 000 ,100 000 , 140 000,,130 000 ,120 000 , 150 000,,150 000 ,130 000 , 160 000,,160 000 ,140 000 , 180 000,,170 000 ,150 000 , 190 000,,180 000 ,150 000 , 200 000,,180 000 ,160 000 , 210 000,,190 000 ,170 000 , 210 000,,200 000 ,170 000 , 220 000,,200 000 ,180 000 , 230 000,,210 000 ,190 000 , 230 000,,220 000 ,190 000 , 240 000,,220 000 ,200 000 , 250 000,,230 000 ,200 000 , 250 000,,230 000 ,210 000 , 260 000,,240 000 ,210 000 , 260 000,,240 000 ,220 000 , 260 000,,240 000 ,220 000 , 270 000,,250 000 ,220 000 , 270 000,,250 000 ,230 000 , 270 000,,250 000 ,230 000 , 270 000,,250 000 ,230 000 , 270 000,,250 000 ,230 000 , 270 000,,250 000 ,230 000 , 270 000,
Yemen,<500 ,<200 , 1900,,<500 ,<200 , 2000,,<500 ,<200 , 2200,,<1000 ,<500 , 2300,,<1000 ,<500 , 2400,,<1000 ,<500 , 2400,,<1000 ,<500 , 2400,,1000 ,<1000 , 2500,,1200 ,<1000 , 2500,,1400 ,<1000 , 2700,,1700 ,<1000 , 2900,,2000 ,1200 , 3200,,2300 ,1500 , 3600,,2700 ,1800 , 4000,,3200 ,2200 , 4600,,3800 ,2600 , 5100,,4400 ,3200 , 6000,,5200 ,3800 , 7100,,6000 ,4400 , 8100,,6700 ,5000 , 9400,,7300 ,5400 , 10 000,,7700 ,5600 , 11 000,,8000 ,5800 , 11 000,,8300 ,5900 , 12 000,,8700 ,6200 , 13 000,,9300 ,6400 , 13 000,,9900 ,6700 , 14 000,,11 000 ,7100 , 16 000,,11 000 ,7500 , 17 000,,12 000 ,7900 , 18 000,,13 000 ,8300 , 20 000,,14 000 ,8700 , 21 000,,14 000 ,9200 , 23 000,,15 000 ,9600 , 24 000,
Zambia,350 000 ,300 000 , 420 000,,430 000 ,370 000 , 500 000,,490 000 ,440 000 , 550 000,,550 000 ,500 000 , 620 000,,600 000 ,550 000 , 670 000,,640 000 ,590 000 , 700 000,,670 000 ,620 000 , 730 000,,700 000 ,640 000 , 760 000,,710 000 ,670 000 , 770 000,,730 000 ,680 000 , 790 000,,740 000 ,700 000 , 800 000,,760 000 ,710 000 , 810 000,,770 000 ,720 000 , 820 000,,780 000 ,730 000 , 830 000,,790 000 ,750 000 , 840 000,,810 000 ,760 000 , 860 000,,820 000 ,780 000 , 870 000,,850 000 ,810 000 , 900 000,,880 000 ,830 000 , 930 000,,910 000 ,860 000 , 960 000,,940 000 ,900 000 , 1 000 000,,980 000 ,940 000 , 1 000 000,,1 000 000 ,980 000 , 1 100 000,,1 100 000 ,1 000 000 , 1 100 000,,1 100 000 ,1 100 000 , 1 200 000,,1 200 000 ,1 100 000 , 1 200 000,,1 200 000 ,1 100 000 , 1 300 000,,1 200 000 ,1 200 000 , 1 300 000,,1 300 000 ,1 200 000 , 1 400 000,,1 300 000 ,1 300 000 , 1 400 000,,1 300 000 ,1 300 000 , 1 400 000,,1 300 000 ,1 300 000 , 1 500 000,,1 300 000 ,1 300 000 , 1 500 000,,1 300 000 ,1 300 000 , 1 500 000,
Zimbabwe,880 000 ,810 000 , 980 000,,1 100 000 ,980 000 , 1 200 000,,1 200 000 ,1 100 000 , 1 400 000,,1 400 000 ,1 300 000 , 1 500 000,,1 500 000 ,1 300 000 , 1 600 000,,1 500 000 ,1 400 000 , 1 700 000,,1 600 000 ,1 500 000 , 1 800 000,,1 600 000 ,1 500 000 , 1 800 000,,1 600 000 ,1 500 000 , 1 800 000,,1 600 000 ,1 500 000 , 1 800 000,,1 600 000 ,1 400 000 , 1 700 000,,1 500 000 ,1 400 000 , 1 700 000,,1 500 000 ,1 400 000 , 1 700 000,,1 400 000 ,1 300 000 , 1 600 000,,1 400 000 ,1 300 000 , 1 600 000,,1 400 000 ,1 200 000 , 1 500 000,,1 300 000 ,1 200 000 , 1 500 000,,1 300 000 ,1 200 000 , 1 400 000,,1 300 000 ,1 200 000 , 1 400 000,,1 300 000 ,1 200 000 , 1 400 000,,1 300 000 ,1 200 000 , 1 400 000,,1 300 000 ,1 200 000 , 1 500 000,,1 300 000 ,1 200 000 , 1 500 000,,1 300 000 ,1 200 000 , 1 500 000,,1 400 000 ,1 200 000 , 1 500 000,,1 400 000 ,1 300 000 , 1 500 000,,1 400 000 ,1 300 000 , 1 500 000,,1 400 000 ,1 300 000 , 1 500 000,,1 400 000 ,1 300 000 , 1 500 000,,1 400 000 ,1 200 000 , 1 500 000,,1 300 000 ,1 200 000 , 1 500 000,,1 300 000 ,1 200 000 , 1 500 000,,1 300 000 ,1 200 000 , 1 500 000,,1 300 000 ,1 200 000 , 1 400 000,
